user_id,username,age,subscription,region,city,product_category,sale_amount,price,email,transaction_date,raw_timestamp,status,store_id
344,Amit2,32,Basic,East,Surat,Toys,1527.66,1392.11,amit2@mail.com,2024-09-07,2024-12-18 00:00:00,Pending,ST015
225,Pooja63,63,Basic,West,Ahmedabad,Sports,656.69,220.76,pooja63@mail.com,2024-01-15,2024-03-29 00:00:00,Inactive,ST007
832,Amit27,22,Basic,North,Surat,Furniture,460.14,770.23,amit27@mail.com,2024-08-21,2024-01-09 00:00:00,Active,ST013
294,Aadhya46,48,Premium,North,Jaipur,Furniture,1363.71,132.52,aadhya46@mail.com,2024-06-30,2024-04-21 00:00:00,Pending,ST006
365,Arjun21,32,Premium,West,Lucknow,Books,452.83,491.36,arjun21@mail.com,2024-05-25,2024-10-20 00:00:00,Inactive,ST006
624,,22,Premium,West,Bangalore,Clothing,571.93,907.46,saanvi3@mail.com,2024-02-24,2024-10-04 00:00:00,Pending,ST003
15,Vikram2,20,Premium,East,Kolkata,Groceries,1736.07,263.66,,2024-08-20,2024-05-26 00:00:00,,ST018
87,Amit22,19,Premium,East,Pune,Furniture,1646.95,369.68,amit22@mail.com,2024-11-04,2024-03-19 00:00:00,Active,ST006
371,Raj86,19,Basic,West,Lucknow,Books,1132.42,280.74,raj86@mail.com,2024-02-25,2024-12-16 00:00:00,,ST011
166,Neha69,53,Premium,West,Jaipur,Toys,374.36,853.57,neha69@mail.com,2024-06-18,2024-08-08 00:00:00,Active,ST001
674,Aditya25,61,Basic,West,Surat,Sports,1772.47,91.05,aditya25@mail.com,2024-12-18,2024-11-09 00:00:00,,ST009
336,,48,Premium,North,Bangalore,Electronics,1588.92,98.57,kiara85@mail.com,2024-07-17,2024-12-04 00:00:00,Pending,ST012
60,Aditya61,65,Basic,North,Lucknow,Toys,206.61,1018.05,aditya61@mail.com,2024-11-16,2024-09-06 00:00:00,Active,ST020
355,Reyansh90,28,Premium,West,Lucknow,Toys,1081.45,1091.63,reyansh90@mail.com,2024-12-27,2024-05-27 00:00:00,,ST020
425,Aarav1,24,Basic,North,Indore,Sports,292.15,445.78,aarav1@mail.com,2024-11-26,2024-05-05 00:00:00,Active,ST004
293,Kiara62,64,Premium,North,Hyderabad,Toys,1194.31,,kiara62@mail.com,2024-11-20,2024-04-22 00:00:00,Inactive,ST011
42,Ira86,39,Basic,West,Hyderabad,Sports,1000.72,402.36,ira86@mail.com,2024-05-21,2024-10-11 00:00:00,Active,ST017
330,Rohan68,17,Basic,East,Pune,Books,348.74,1496.1,rohan68@mail.com,2024-10-21,2024-09-15 00:00:00,Active,ST008
430,Ira89,48,Premium,South,Hyderabad,Electronics,305.9,,ira89@mail.com,2024-03-12,2024-08-14 00:00:00,Pending,ST006
80,Amit36,51,Premium,South,Ahmedabad,Sports,1246.47,58.86,amit36@mail.com,2024-05-16,2024-01-15 00:00:00,Inactive,ST009
29,Anika95,25,Premium,North,Ahmedabad,Toys,703.62,1131.68,anika95@mail.com,2024-04-11,2024-03-16 00:00:00,Active,ST002
255,Ananya38,43,Premium,East,Kolkata,Books,1509.43,1058.21,ananya38@mail.com,2024-10-10,2024-11-19 00:00:00,Inactive,ST007
745,Vihaan23,44,Basic,West,Pune,Toys,299.71,1263.38,vihaan23@mail.com,2024-12-17,2024-04-30 00:00:00,Active,ST010
459,,61,Basic,South,Surat,Electronics,1300.68,676.24,aadhya78@mail.com,2024-04-12,2024-11-17 00:00:00,Pending,ST011
384,Saanvi61,34,Basic,East,Kolkata,Toys,975.45,1308.01,,2024-08-17,2024-07-14 00:00:00,Pending,ST017
314,Krishna95,17,Premium,South,Surat,Sports,1348.72,595.9,krishna95@mail.com,2024-03-22,2024-11-18 00:00:00,Active,ST018
85,Riya86,37,Premium,South,Surat,Electronics,946.52,483.33,riya86@mail.com,2024-11-23,2024-08-01 00:00:00,Pending,ST004
575,Sneha95,35,Basic,East,Lucknow,Groceries,1244.56,653.32,sneha95@mail.com,2024-12-03,2024-12-24 00:00:00,Active,ST013
137,Priya11,48,Basic,North,Delhi,Books,1666.11,319.19,priya11@mail.com,2024-09-23,2024-08-14 00:00:00,Active,ST007
112,Reyansh18,30,Basic,West,Pune,Books,961.44,212.06,reyansh18@mail.com,2024-07-22,2024-09-02 00:00:00,,ST014
195,Amit40,35,Premium,South,Mumbai,Furniture,1149.42,941.62,amit40@mail.com,2024-09-09,2024-04-10 00:00:00,Inactive,ST005
179,Kiara81,32,Basic,South,Hyderabad,Electronics,1766.24,783.11,kiara81@mail.com,2024-07-07,2024-08-20 00:00:00,,ST011
372,Anika83,57,Premium,West,Jaipur,Sports,1182.5,1218.56,anika83@mail.com,2024-08-19,2024-09-29 00:00:00,Pending,ST013
497,Rohan74,62,Premium,South,Pune,Clothing,1978.55,1343.62,rohan74@mail.com,2024-10-31,2024-04-29 00:00:00,Pending,ST010
130,Vihaan88,64,Premium,West,Ahmedabad,Clothing,1873.31,726.62,vihaan88@mail.com,2024-06-13,2024-05-26 00:00:00,Active,ST003
338,Sunita92,16,Premium,East,Ahmedabad,Furniture,817.13,533.23,sunita92@mail.com,2024-04-30,2024-09-13 00:00:00,Pending,ST002
609,Rohan63,20,Basic,East,Lucknow,Clothing,414.38,190.23,rohan63@mail.com,2024-12-07,2024-08-07 00:00:00,Inactive,ST016
125,Aarav57,35,Basic,East,Kolkata,Toys,1028.55,717.98,aarav57@mail.com,2024-12-27,2024-03-11 00:00:00,Inactive,ST018
86,Saanvi3,35,Premium,South,Surat,Furniture,1696.74,891.53,saanvi3@mail.com,2024-06-07,2024-06-22 00:00:00,Inactive,ST011
227,Ira58,26,Basic,North,Pune,Clothing,554.39,153.78,,2024-10-19,2024-04-19 00:00:00,Inactive,ST008
269,Raj94,56,Basic,West,Ahmedabad,Sports,290.31,,raj94@mail.com,2024-02-13,2024-06-05 00:00:00,Inactive,ST012
108,Navya96,58,Premium,West,Bangalore,Sports,1573.56,,,2024-07-06,2024-07-04 00:00:00,,ST019
107,Ira92,42,Premium,South,Pune,Groceries,,541.79,ira92@mail.com,2024-01-30,2024-02-08 00:00:00,,ST012
104,Sneha18,19,Basic,West,Chennai,Clothing,,82.02,sneha18@mail.com,2024-10-05,2024-08-30 00:00:00,Pending,ST002
594,Riya27,19,Basic,East,Surat,Furniture,1313.15,262.78,riya27@mail.com,2024-08-10,2024-07-13 00:00:00,Active,ST020
844,Priya45,34,Basic,South,Ahmedabad,Electronics,1944.78,1233.64,priya45@mail.com,2024-03-13,2024-12-14 00:00:00,Inactive,ST001
652,Karan75,21,Premium,East,Surat,Clothing,1114.87,578.78,karan75@mail.com,2024-12-13,2024-10-22 00:00:00,Active,ST012
228,Raj27,32,Basic,West,Indore,Electronics,308.01,1205.28,raj27@mail.com,2024-06-05,2024-12-30 00:00:00,Pending,ST014
842,Myra80,31,Basic,West,Surat,Furniture,1053.26,1495.09,myra80@mail.com,2024-09-06,2024-10-08 00:00:00,,ST004
302,Aarav53,22,Basic,East,Lucknow,Books,1099.95,441.22,aarav53@mail.com,2024-08-16,2024-02-10 00:00:00,,ST020
276,Arjun58,25,Premium,East,Surat,Toys,749.65,741.71,,2024-01-22,2024-12-08 00:00:00,Inactive,ST017
127,Krishna36,50,Basic,East,Chennai,Sports,454.19,489.22,krishna36@mail.com,2024-05-20,2024-05-27 00:00:00,Active,ST019
406,Manish38,53,Premium,East,Lucknow,Books,218.62,744.04,manish38@mail.com,2024-08-24,2024-05-22 00:00:00,Active,ST014
182,Aadhya26,59,Premium,North,Bangalore,Sports,584.34,390.58,aadhya26@mail.com,2024-03-25,2024-01-27 00:00:00,,ST010
37,Vikram11,45,Premium,West,Pune,Clothing,1573.4,1136.27,vikram11@mail.com,2024-01-11,2024-11-14 00:00:00,Inactive,ST008
140,Amit83,61,Basic,North,Kolkata,Groceries,1818.2,1030.44,amit83@mail.com,2024-11-30,2024-06-27 00:00:00,Active,ST006
304,Karan38,60,Basic,South,Chennai,Groceries,1880.6,790.98,karan38@mail.com,2024-01-12,2024-03-05 00:00:00,Inactive,ST009
268,Aditya37,63,Basic,South,Kolkata,Sports,974.28,221.84,aditya37@mail.com,2024-10-06,2024-05-31 00:00:00,Inactive,ST010
534,Navya60,26,Basic,North,Ahmedabad,Toys,1913.72,880.16,navya60@mail.com,2024-11-28,2024-01-19 00:00:00,Inactive,ST008
546,Reyansh1,24,Basic,West,Kolkata,Books,1075.42,1321.27,reyansh1@mail.com,2024-02-16,2024-05-27 00:00:00,,ST012
213,Manish53,46,Basic,North,Ahmedabad,Groceries,985.0,983.43,manish53@mail.com,2024-02-07,2024-01-18 00:00:00,Pending,ST001
469,Vivaan30,26,Premium,South,Chennai,Clothing,901.04,1392.27,,2024-12-29,2024-10-14 00:00:00,,ST015
199,Krishna10,27,Premium,West,Bangalore,Electronics,958.81,813.17,krishna10@mail.com,2024-06-06,2024-08-25 00:00:00,Pending,ST004
528,Ananya21,21,Basic,West,Hyderabad,Clothing,1295.6,710.47,ananya21@mail.com,2024-06-18,2024-07-11 00:00:00,Inactive,ST013
550,Saanvi5,15,Basic,West,Surat,Clothing,1509.92,120.99,saanvi5@mail.com,2024-08-12,2024-03-12 00:00:00,,ST009
242,Vivaan71,46,Premium,South,Pune,Clothing,,1362.18,vivaan71@mail.com,2024-03-17,2024-02-16 00:00:00,Active,ST004
343,Diya11,59,Basic,East,Ahmedabad,Sports,1438.44,1281.15,diya11@mail.com,2024-04-08,2024-04-25 00:00:00,Active,ST014
550,Saanvi5,15,Basic,West,Surat,Clothing,1509.92,120.99,saanvi5@mail.com,2024-08-12,2024-03-12 00:00:00,,ST009
387,Ishaan25,17,Premium,West,Mumbai,Books,1679.15,964.36,ishaan25@mail.com,2024-11-05,2024-03-07 00:00:00,,ST019
850,Vikram16,49,Basic,East,Delhi,Sports,715.69,1482.18,vikram16@mail.com,2024-02-27,2024-11-16 00:00:00,,ST014
207,Sunita23,26,Premium,North,Surat,Toys,1203.55,540.49,sunita23@mail.com,2024-04-06,2024-09-09 00:00:00,Pending,ST006
296,Ira1,63,Premium,South,Pune,Books,1801.34,870.29,ira1@mail.com,2024-09-18,2024-05-23 00:00:00,,ST008
487,Anika13,65,Basic,South,Chennai,Clothing,141.75,,anika13@mail.com,2024-03-22,2024-03-30 00:00:00,Active,ST003
74,Raj4,23,Premium,North,Jaipur,Books,389.78,1117.74,raj4@mail.com,2024-08-31,2024-08-17 00:00:00,Pending,ST017
741,Manish5,42,Premium,North,Jaipur,Sports,1683.39,1424.79,manish5@mail.com,2024-10-27,2024-07-11 00:00:00,Inactive,ST007
105,Amit83,27,Basic,North,Mumbai,Sports,582.77,666.69,amit83@mail.com,2024-07-16,2024-06-22 00:00:00,Inactive,ST016
684,Arjun2,57,Basic,South,Pune,Electronics,564.47,1025.22,arjun2@mail.com,2024-08-30,2024-10-25 00:00:00,Active,ST016
615,Aditya70,54,Basic,North,Surat,Groceries,443.9,84.84,aditya70@mail.com,2024-05-09,2024-10-13 00:00:00,Pending,ST012
437,Riya53,33,Basic,East,Delhi,Sports,1881.21,38.92,riya53@mail.com,2024-07-21,2024-08-12 00:00:00,Active,ST004
17,Navya11,26,Premium,West,Indore,Sports,283.78,384.4,navya11@mail.com,2024-08-02,2024-12-02 00:00:00,Pending,ST009
440,Anika87,16,Premium,South,Lucknow,Toys,640.37,1145.05,anika87@mail.com,2024-09-09,2024-08-26 00:00:00,Inactive,ST010
92,Ananya13,50,Basic,North,Chennai,Toys,1930.6,242.55,ananya13@mail.com,2024-06-28,2024-06-07 00:00:00,,ST005
89,Kiara8,37,Premium,North,Hyderabad,Groceries,,444.87,kiara8@mail.com,2024-02-16,2024-11-10 00:00:00,,ST015
451,Ishaan37,56,Premium,North,Indore,Books,515.04,61.0,ishaan37@mail.com,2024-09-05,2024-10-13 00:00:00,,ST014
103,Sneha9,37,Premium,West,Lucknow,Toys,310.15,521.05,sneha9@mail.com,2024-12-16,2024-08-25 00:00:00,,ST006
239,Navya22,22,Basic,West,Kolkata,Toys,1092.73,1492.13,navya22@mail.com,2024-01-11,2024-01-25 00:00:00,Active,ST014
717,Ishaan70,28,Basic,North,Jaipur,Groceries,1885.78,453.17,ishaan70@mail.com,2024-05-16,2024-06-12 00:00:00,Active,ST002
247,Ishaan84,35,Premium,East,Indore,Sports,1070.05,160.96,ishaan84@mail.com,2024-06-26,2024-12-05 00:00:00,,ST005
709,Diya46,54,Premium,West,Hyderabad,Groceries,1754.25,208.24,diya46@mail.com,2024-09-12,2024-04-28 00:00:00,Active,ST020
158,Riya49,42,Premium,South,Delhi,Sports,1606.21,141.42,riya49@mail.com,2024-11-20,2024-03-19 00:00:00,,ST011
480,Myra89,40,Basic,North,Lucknow,Sports,753.42,1041.63,myra89@mail.com,2024-03-05,2024-03-10 00:00:00,Active,ST007
646,Krishna50,44,Premium,North,Hyderabad,Groceries,1805.25,147.02,krishna50@mail.com,2024-07-22,2024-08-09 00:00:00,Inactive,ST013
561,Karan19,28,Premium,West,Bangalore,Books,1600.7,770.99,karan19@mail.com,2024-03-25,2024-04-11 00:00:00,Inactive,ST014
815,Ishaan97,41,Basic,South,Indore,Clothing,992.4,975.01,ishaan97@mail.com,2024-06-23,2024-05-20 00:00:00,Pending,ST015
19,Riya28,47,Basic,East,Pune,Electronics,770.58,1253.94,riya28@mail.com,2024-11-30,2024-09-27 00:00:00,Active,ST018
701,Arjun4,33,Basic,West,Lucknow,Groceries,,974.76,arjun4@mail.com,2024-01-22,2024-06-30 00:00:00,Inactive,ST015
122,Reyansh78,47,Basic,West,Mumbai,Electronics,699.43,696.34,reyansh78@mail.com,2024-06-16,2024-11-09 00:00:00,Pending,ST006
827,Karan25,63,Premium,South,Chennai,Groceries,1767.05,982.66,,2024-06-22,2024-08-20 00:00:00,,ST001
700,Navya95,59,Premium,South,Hyderabad,Furniture,245.04,563.66,navya95@mail.com,2024-02-24,2024-08-25 00:00:00,,ST014
275,Diya51,29,Basic,East,Hyderabad,Books,823.73,1000.76,diya51@mail.com,2024-11-10,2024-12-16 00:00:00,Inactive,ST017
434,Vikram75,63,Premium,East,Surat,Clothing,384.96,26.41,vikram75@mail.com,2024-09-15,2024-12-28 00:00:00,,ST012
783,Sai99,30,Basic,North,Pune,Books,1240.6,1373.59,sai99@mail.com,2024-04-06,2024-01-23 00:00:00,Inactive,ST010
312,Rohan35,23,Basic,West,Jaipur,Electronics,1012.48,481.13,rohan35@mail.com,2024-08-25,2024-12-22 00:00:00,Active,ST011
761,Manish29,37,Premium,East,Chennai,Furniture,1742.78,472.51,manish29@mail.com,2024-05-10,2024-10-14 00:00:00,Inactive,ST003
826,Priya42,65,Basic,North,Lucknow,Furniture,1482.15,1461.86,priya42@mail.com,2024-09-19,2024-02-14 00:00:00,,ST020
547,Neha92,65,Basic,South,Lucknow,Sports,391.5,1351.95,neha92@mail.com,2024-12-03,2024-04-03 00:00:00,Active,ST013
182,Aadhya26,59,Premium,North,Bangalore,Sports,584.34,390.58,aadhya26@mail.com,2024-03-25,2024-01-27 00:00:00,,ST010
185,Navya73,15,Premium,South,Pune,Toys,1509.12,931.79,navya73@mail.com,2024-02-21,2024-03-12 00:00:00,Active,ST019
407,Pooja32,30,Basic,South,Lucknow,Clothing,1203.95,869.08,,2024-01-21,2024-08-28 00:00:00,Active,ST014
607,Pooja43,17,Premium,East,Hyderabad,Toys,281.64,753.44,pooja43@mail.com,2024-07-23,2024-09-13 00:00:00,,ST005
693,Ira40,26,Basic,North,Lucknow,Clothing,439.04,840.34,ira40@mail.com,2024-10-17,2024-11-17 00:00:00,,ST018
521,Rohan9,55,Premium,West,Hyderabad,Groceries,1205.44,514.77,rohan9@mail.com,2024-05-02,2024-06-23 00:00:00,Active,ST011
381,Sai74,18,Basic,West,Chennai,Groceries,1035.91,431.22,sai74@mail.com,2024-05-11,2024-01-08 00:00:00,Active,ST020
411,Navya87,38,Premium,West,Kolkata,Furniture,129.7,979.3,navya87@mail.com,2024-04-14,2024-03-11 00:00:00,Pending,ST008
635,Sai2,40,Basic,South,Ahmedabad,Toys,1842.34,1069.84,sai2@mail.com,2024-02-17,2024-09-24 00:00:00,,ST005
370,Ira32,50,Premium,South,Kolkata,Electronics,1637.14,1180.78,ira32@mail.com,2024-10-05,2024-12-21 00:00:00,Inactive,ST006
805,Amit75,63,Premium,East,Pune,Groceries,326.8,734.23,amit75@mail.com,2024-12-21,2024-02-07 00:00:00,,ST016
351,Ira98,31,Premium,South,Hyderabad,Sports,1624.54,750.33,ira98@mail.com,2024-08-20,2024-07-28 00:00:00,,ST003
749,Ananya53,28,Premium,West,Mumbai,Sports,,171.73,ananya53@mail.com,2024-03-21,2024-05-24 00:00:00,Pending,ST001
79,Diya86,63,Basic,West,Chennai,Books,252.02,249.0,diya86@mail.com,2024-06-28,2024-10-11 00:00:00,Pending,ST004
574,Ira16,48,Basic,East,Pune,Groceries,1334.81,631.43,ira16@mail.com,2024-06-13,2024-01-09 00:00:00,Pending,ST002
638,Aarav97,34,Premium,East,Indore,Electronics,215.83,86.41,aarav97@mail.com,2024-01-25,2024-06-10 00:00:00,Active,ST010
608,Vihaan14,65,Premium,East,Bangalore,Furniture,1546.4,1023.9,vihaan14@mail.com,2024-01-05,2024-08-10 00:00:00,,ST010
789,Vihaan46,61,Premium,South,Jaipur,Clothing,234.42,956.72,vihaan46@mail.com,2024-08-22,2024-12-18 00:00:00,Inactive,ST017
495,Aditya5,49,Basic,South,Surat,Toys,295.71,440.21,aditya5@mail.com,2024-09-23,2024-06-23 00:00:00,Inactive,ST001
822,Ishaan78,52,Basic,West,Delhi,Electronics,588.29,1386.94,ishaan78@mail.com,2024-02-07,2024-06-15 00:00:00,,ST005
393,Karan83,20,Basic,North,Delhi,Sports,1544.69,281.4,,2024-04-07,2024-06-02 00:00:00,,ST004
417,Myra22,54,Premium,North,Bangalore,Clothing,1401.08,247.16,myra22@mail.com,2024-06-11,2024-10-21 00:00:00,Inactive,ST015
738,Rohan34,53,Premium,East,Indore,Furniture,453.34,1137.2,,2024-10-03,2024-10-02 00:00:00,Inactive,ST001
562,Sai78,30,Basic,North,Lucknow,Groceries,442.73,732.13,sai78@mail.com,2024-07-12,2024-03-26 00:00:00,,ST015
68,Diya12,65,Basic,West,Chennai,Books,768.74,408.0,diya12@mail.com,2024-07-09,2024-02-25 00:00:00,Inactive,ST016
537,Ishaan83,19,Basic,West,Chennai,Sports,1115.97,429.11,ishaan83@mail.com,2024-07-03,2024-01-20 00:00:00,Inactive,ST011
78,Arjun88,45,Premium,West,Delhi,Electronics,1501.95,212.57,,2024-10-14,2024-06-17 00:00:00,Active,ST014
106,Neha64,38,Basic,West,Surat,Groceries,1224.78,827.3,neha64@mail.com,2024-12-04,2024-05-31 00:00:00,Pending,ST015
474,Sai50,64,Basic,North,Indore,Sports,350.56,1205.63,sai50@mail.com,2024-12-16,2024-11-04 00:00:00,Inactive,ST012
821,Ira65,43,Basic,West,Delhi,Clothing,1459.56,897.55,ira65@mail.com,2024-12-03,2024-07-18 00:00:00,,ST008
639,Aarav46,63,Basic,South,Ahmedabad,Clothing,811.75,211.68,aarav46@mail.com,2024-09-14,2024-02-21 00:00:00,Inactive,ST001
560,,28,Premium,East,Indore,Toys,1235.72,496.02,ananya32@mail.com,2024-09-08,2024-02-05 00:00:00,Inactive,ST002
756,Sneha63,49,Basic,North,Indore,Clothing,1432.29,1290.81,sneha63@mail.com,2024-02-23,2024-08-05 00:00:00,Active,ST013
691,Vihaan7,46,Basic,West,Kolkata,Furniture,51.25,538.32,vihaan7@mail.com,2024-12-06,2024-10-14 00:00:00,Inactive,ST003
753,Rohan90,49,Premium,South,Mumbai,Groceries,1905.34,1077.58,rohan90@mail.com,2024-01-13,2024-07-22 00:00:00,Inactive,ST015
4,Vivaan85,29,Basic,West,Jaipur,Sports,592.05,559.95,vivaan85@mail.com,2024-05-16,2024-12-25 00:00:00,Active,ST020
9,Sunita14,55,Basic,East,Bangalore,Furniture,1101.79,804.92,,2024-01-10,2024-02-27 00:00:00,Pending,ST010
736,Ananya57,26,Basic,West,Jaipur,Furniture,144.16,797.29,ananya57@mail.com,2024-05-26,2024-06-14 00:00:00,,ST011
438,Arjun51,40,Premium,East,Delhi,Furniture,710.33,1486.18,arjun51@mail.com,2024-09-12,2024-05-22 00:00:00,Pending,ST013
491,Rohan65,25,Premium,North,Pune,Toys,753.25,244.38,rohan65@mail.com,2024-04-26,2024-03-11 00:00:00,,ST014
431,Neha39,16,Premium,East,Bangalore,Sports,1391.69,330.56,neha39@mail.com,2024-02-27,2024-02-09 00:00:00,Active,ST016
835,Diya80,41,Premium,South,Bangalore,Clothing,1932.34,1219.27,diya80@mail.com,2024-02-26,2024-03-24 00:00:00,Active,ST016
606,Sneha35,21,Basic,South,Bangalore,Clothing,896.22,1308.36,sneha35@mail.com,2024-01-21,2024-03-09 00:00:00,,ST014
364,Manish6,21,Basic,West,Lucknow,Sports,1789.66,304.97,manish6@mail.com,2024-08-13,2024-12-09 00:00:00,Active,ST009
70,Vihaan31,49,Premium,South,Hyderabad,Furniture,1499.12,640.31,vihaan31@mail.com,2024-07-31,2024-12-01 00:00:00,Active,ST016
549,Amit14,47,Basic,South,Hyderabad,Clothing,1036.83,128.33,amit14@mail.com,2024-07-14,2024-06-24 00:00:00,,ST007
161,Arjun35,34,Basic,South,Bangalore,Electronics,588.13,1178.35,arjun35@mail.com,2024-11-16,2024-09-10 00:00:00,Inactive,ST015
12,Krishna1,19,Premium,East,Delhi,Electronics,188.17,1010.09,krishna1@mail.com,2024-10-19,2024-10-22 00:00:00,,ST008
145,Sneha68,35,Basic,South,Bangalore,Furniture,1521.11,1277.02,sneha68@mail.com,2024-08-25,2024-01-30 00:00:00,,ST014
518,Arjun34,51,Premium,North,Jaipur,Sports,1984.31,808.75,arjun34@mail.com,2024-08-20,2024-01-02 00:00:00,,ST002
428,Reyansh99,55,Premium,West,Lucknow,Sports,679.08,1270.59,reyansh99@mail.com,2024-12-23,2024-12-18 00:00:00,Pending,ST004
640,Kiara49,45,Premium,North,Bangalore,Clothing,203.57,1430.17,kiara49@mail.com,2024-12-14,2024-11-30 00:00:00,Inactive,ST006
177,Karan55,25,Premium,East,Jaipur,Sports,734.09,817.38,karan55@mail.com,2024-05-28,2024-10-20 00:00:00,Pending,ST017
441,Raj64,46,Basic,North,Ahmedabad,Books,,1486.25,raj64@mail.com,2024-08-18,2024-06-10 00:00:00,,ST015
522,Navya31,19,Basic,West,Indore,Groceries,216.79,69.35,navya31@mail.com,2024-02-03,2024-03-06 00:00:00,Active,ST015
820,Karan18,44,Basic,West,Surat,Clothing,1447.51,572.74,karan18@mail.com,2024-06-15,2024-10-12 00:00:00,Inactive,ST007
499,Aditya8,42,Premium,South,Jaipur,Groceries,1369.8,847.27,aditya8@mail.com,2024-10-26,2024-09-12 00:00:00,,ST015
689,Aadhya36,34,Premium,West,Lucknow,Books,1676.63,1197.09,aadhya36@mail.com,2024-06-26,2024-05-27 00:00:00,Active,ST001
232,Raj69,55,Basic,North,Ahmedabad,Furniture,1689.25,288.08,raj69@mail.com,2024-05-12,2024-10-13 00:00:00,Inactive,ST011
211,Sai94,15,Basic,West,Bangalore,Books,1627.17,966.68,sai94@mail.com,2024-06-18,2024-02-09 00:00:00,Inactive,ST012
641,Navya67,61,Basic,South,Bangalore,Furniture,1265.77,79.22,navya67@mail.com,2024-05-02,2024-04-16 00:00:00,Active,ST005
144,Rohan19,57,Premium,South,Chennai,Furniture,1899.61,1369.13,rohan19@mail.com,2024-09-10,2024-01-25 00:00:00,Pending,ST013
754,Diya62,51,Premium,North,Pune,Clothing,1952.84,270.5,diya62@mail.com,2024-05-07,2024-02-12 00:00:00,Inactive,ST013
520,Aarav51,27,Basic,West,Lucknow,Sports,,1467.58,aarav51@mail.com,2024-05-07,2024-04-10 00:00:00,Inactive,ST011
412,Riya15,56,Basic,East,Surat,Sports,737.79,1026.74,riya15@mail.com,2024-06-25,2024-08-19 00:00:00,,ST017
299,Anika55,28,Basic,North,Pune,Sports,928.92,1469.32,anika55@mail.com,2024-05-18,2024-04-30 00:00:00,,ST013
429,Riya75,37,Premium,West,Bangalore,Books,1568.68,1382.94,riya75@mail.com,2024-09-14,2024-04-23 00:00:00,Inactive,ST018
613,Ishaan63,38,Basic,North,Delhi,Electronics,1381.77,212.86,ishaan63@mail.com,2024-10-28,2024-09-27 00:00:00,Pending,ST008
258,Arjun8,59,Basic,East,Ahmedabad,Electronics,932.56,1019.78,arjun8@mail.com,2024-11-27,2024-10-14 00:00:00,,ST008
832,Amit27,22,Basic,North,Surat,Furniture,460.14,770.23,amit27@mail.com,2024-08-21,2024-01-09 00:00:00,Active,ST013
9,Sunita14,55,Basic,East,Bangalore,Furniture,1101.79,804.92,,2024-01-10,2024-02-27 00:00:00,Pending,ST010
157,Vihaan56,29,Premium,North,Lucknow,Sports,1211.44,503.04,vihaan56@mail.com,2024-08-18,2024-09-08 00:00:00,Inactive,ST012
540,Navya76,65,Basic,South,Pune,Sports,1699.31,1414.06,navya76@mail.com,2024-10-12,2024-01-16 00:00:00,Pending,ST005
507,Vihaan70,25,Basic,East,Bangalore,Furniture,350.74,1024.34,,2024-04-02,2024-01-14 00:00:00,Active,ST010
437,Riya53,33,Basic,East,Delhi,Sports,1881.21,38.92,riya53@mail.com,2024-07-21,2024-08-12 00:00:00,Active,ST004
267,Ananya3,39,Premium,West,Indore,Toys,1524.12,1057.31,,2024-02-24,2024-05-28 00:00:00,Pending,ST020
462,Myra26,31,Premium,West,Kolkata,Books,557.31,564.52,myra26@mail.com,2024-09-26,2024-08-10 00:00:00,,ST016
577,Krishna32,28,Premium,West,Delhi,Groceries,106.98,503.22,krishna32@mail.com,2024-05-11,2024-12-06 00:00:00,,ST004
339,Karan33,39,Premium,North,Jaipur,Clothing,816.05,1100.24,karan33@mail.com,2024-11-16,2024-12-17 00:00:00,Inactive,ST014
256,Reyansh80,60,Basic,North,Indore,Clothing,1317.67,765.76,reyansh80@mail.com,2024-02-29,2024-06-29 00:00:00,,ST019
799,Rohan58,25,Premium,South,Chennai,Electronics,701.41,274.96,rohan58@mail.com,2024-11-30,2024-08-02 00:00:00,,ST014
841,Aarav19,55,Premium,East,Bangalore,Groceries,1165.57,528.97,aarav19@mail.com,2024-10-22,2024-07-26 00:00:00,,ST007
666,Navya52,27,Basic,East,Jaipur,Toys,1448.92,172.28,navya52@mail.com,2024-03-25,2024-04-15 00:00:00,,ST014
561,Karan19,28,Premium,West,Bangalore,Books,1600.7,770.99,karan19@mail.com,2024-03-25,2024-04-11 00:00:00,Inactive,ST014
209,Aarav19,52,Premium,West,Ahmedabad,Sports,191.44,999.97,aarav19@mail.com,2024-06-14,2024-03-10 00:00:00,Inactive,ST014
288,Reyansh66,40,Basic,West,Bangalore,Groceries,60.32,235.09,reyansh66@mail.com,2024-02-02,2024-05-14 00:00:00,Inactive,ST012
2,Reyansh92,56,Basic,East,Hyderabad,Books,1745.14,256.3,reyansh92@mail.com,2024-04-20,2024-06-21 00:00:00,Active,ST003
342,Myra96,55,Basic,East,Jaipur,Electronics,101.09,933.08,myra96@mail.com,2024-11-01,2024-04-28 00:00:00,Inactive,ST001
270,Reyansh53,56,Premium,East,Bangalore,Clothing,542.85,1013.05,reyansh53@mail.com,2024-10-08,2024-08-24 00:00:00,Active,ST010
266,Aarav59,60,Basic,West,Delhi,Electronics,1598.72,870.94,aarav59@mail.com,2024-07-17,2024-08-18 00:00:00,,ST014
808,Rohan50,31,Premium,West,Jaipur,Books,1189.26,1087.29,rohan50@mail.com,2024-07-26,2024-09-01 00:00:00,Inactive,ST012
814,Kiara28,53,Basic,North,Lucknow,Electronics,1729.22,1332.05,kiara28@mail.com,2024-11-21,2024-11-10 00:00:00,,ST001
